movie_id,genres,avg_ratings,num_votes,region,category,artist_name,screen_time,movie_title,death_year,weighted_avg,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,release_month,foreign_gross,total_profit,roi
tt1433108,"Action,Crime,Drama",6.5,93618,IT,actor,Billy Bob Thornton,98.0,Faster,,0.002686783088002598,53,2010-11-24,Faster,24.0,23.24002,35.792945,2010,11,12.552925000000002,11.792945000000003,0.49137270833333346
tt1441953,"Biography,Drama,History",7.3,23632,MX,producer,David Heyman,129.0,Testament of Youth,,0.0007616987248186082,82,2015-06-05,Testament of Youth,10.0,1.82225,6.646669,2015,6,4.824419000000001,-3.353331,-0.3353331
tt1502712,"Action,Adventure,Drama",4.3,140148,PL,actor,Jamie Bell,100.0,Fantastic Four,,0.002660818494363788,98,2015-08-07,Fantastic Four,120.0,56.117548,167.849187,2015,8,111.731639,47.849187,0.398743225
tt1634003,"Adventure,Animation,Family",6.5,8197,AR,director,Juan José Campanella,106.0,Underdogs,,0.00023524921459930034,41,2013-08-16,Underdogs,2.5,0.035017,1.392649,2013,8,1.357632,-1.107351,-0.4429404
tt1634122,"Action,Adventure,Comedy",6.3,110824,IL,actor,Rowan Atkinson,101.0,Johnny English Reborn,,0.0030827212852759076,19,2011-10-21,Johnny English Reborn,45.0,8.406711,164.640401,2011,10,156.23369,119.640401,2.6586755777777777
tt1637725,"Comedy,Fantasy",6.9,538367,SK,actor,Mark Wahlberg,106.0,Ted,,0.016401645180162582,84,2012-06-29,Ted,50.0,218.66574,556.016627,2012,6,337.35088699999994,506.01662699999997,10.12033254
tt1645080,"Drama,Romance",6.6,53682,US,actor,Michael Angarano,83.0,The Art of Getting By,,0.0015643449110197842,20,2011-06-17,The Art of Getting By,4.0,1.430241,1.989035,2011,6,0.558794,-2.0109649999999997,-0.5027412499999999
tt1663143,"Adventure,Comedy",5.4,12926,GR,actress,Ana Gasteyer,86.0,Fun Size,,0.00030818947417379723,10,2012-10-26,Fun Size,14.0,9.409538,11.166615,2012,10,1.7570770000000007,-2.833385,-0.20238464285714283
tt1719071,"Comedy,Drama",6.0,3793,US,actress,Demi Moore,119.0,Another Happy Day,,0.00010048332177533764,52,2011-11-18,Another Happy Day,4.0,0.00912,0.978527,2011,11,0.969407,-3.021473,-0.75536825
tt1920849,"Comedy,Romance",5.3,43131,EE,actress,Kirsten Dunst,87.0,Bachelorette,,0.0010093116531728651,35,2012-09-07,Bachelorette,3.0,0.44677,12.577401,2012,9,12.130631,9.577401,3.192467
tt1946502,"Adventure,Animation,Comedy",4.5,1176,VN,writer,Robert Rodriguez,87.0,UglyDolls,,2.3365750014723912e-05,6,2019-05-03,UglyDolls,45.0,19.894664,24.644664,2019,5,4.75,-20.355336,-0.45234080000000004
tt1981128,"Action,Sci-Fi,Thriller",5.3,78287,IT,director,Dean Devlin,109.0,Geostorm,,0.001831999754050314,99,2017-10-20,Geostorm,100.0,33.70016,220.796009,2017,10,187.095849,120.796009,1.20796009
tt1985966,"Adventure,Animation,Comedy",6.4,81010,BE,actor,Neil Patrick Harris,95.0,Cloudy with a Chance of Meatballs 2,,0.002289172376348038,13,2013-09-27,Cloudy with a Chance of Meatballs 2,78.0,119.793567,274.392649,2013,9,154.599082,196.392649,2.5178544743589746
tt1987680,"Comedy,Drama",6.7,24169,US,actress,Nicole Kidman,126.0,The Upside,,0.0007149791460901884,85,2019-01-11,The Upside,37.5,108.235497,119.024536,2019,1,10.789039000000002,81.524536,2.1739876266666665
tt2333784,"Action,Adventure,Thriller",6.1,156432,CL,actor,Antonio Banderas,126.0,The Expendables 3,,0.004213231507643626,96,2014-08-15,The Expendables 3,100.0,39.322544,209.461378,2014,8,170.138834,109.461378,1.09461378
tt2704998,"Action,Comedy,Crime",7.0,163279,SI,actor,Jason Bateman,100.0,Game Night,,0.005046476582875801,94,2018-02-23,Game Night,37.0,69.179066,117.378084,2018,2,48.199017999999995,80.378084,2.1723806486486485
tt2723576,Drama,4.9,632,BR,producer,Karin Julsrud,91.0,The Sleepwalker,,1.3673290749356956e-05,2,2014-11-21,The Sleepwalker,1.1,0.002636,0.002636,2014,11,0.0,-1.097364,-0.9976036363636362
tt2751576,"Comedy,Drama",6.2,760,HU,actor,Jonis Bashir,108.0,Out of the Blue,,2.0804877942059536e-05,23,2007-10-19,Out of the Blue,4.6,0.000728,0.731767,2007,10,0.731039,-3.8682329999999996,-0.8409202173913043
tt2924336,"Drama,Thriller",7.2,1479,LT,producer,Uljana Kim,109.0,The Gambler,,4.701761125411791e-05,25,2014-12-10,The Gambler,25.0,33.680992,38.718031,2014,12,5.037039,13.718031000000003,0.5487212400000001
tt1043726,"Action,Adventure,Fantasy",4.2,50352,PT,director,Renny Harlin,99.0,The Legend of Hercules,,0.0009337398767788718,42,2014-01-10,The Legend of Hercules,70.0,18.848538,58.953319,2014,1,40.104781,-11.046681,-0.15780972857142855
tt1094666,"Biography,Drama,Sport",7.0,1613,HU,actor,Raymond J. Barry,108.0,The Hammer,,4.9853114780092154e-05,50,2008-03-21,The Hammer,0.85,0.442638,0.442638,2008,3,0.0,-0.407362,-0.4792494117647059
tt1243974,"Comedy,Drama,Romance",5.4,54646,BR,actor,Alec Baldwin,105.0,Aloha,,0.0013029028319434723,3,2015-05-29,Aloha,37.0,21.05203,25.387091,2015,5,4.335061000000003,-11.612908999999998,-0.3138624054054054
tt1261945,"Comedy,Drama,Romance",4.4,69199,PL,actress,Kim Cattrall,146.0,Sex and the City 2,,0.0013443501049098777,16,2010-05-27,Sex and the City 2,95.0,95.347692,294.680778,2010,5,199.33308599999998,199.68077799999998,2.1019029263157893
tt1270761,"Fantasy,Horror,Thriller",5.6,44490,IT,actor,Guy Pearce,99.0,Don't Be Afraid of the Dark,,0.001100044675296367,43,2011-08-26,Don't Be Afraid of the Dark,25.0,24.046682,39.126427,2011,8,15.079744999999999,14.126427,0.56505708
tt1322312,"Comedy,Romance",6.3,54421,FR,actress,Drew Barrymore,102.0,Going the Distance,,0.0015137946208943927,11,2010-09-03,Going the Distance,32.0,17.804299,43.60399,2010,9,25.799691000000003,11.603990000000003,0.3626246875000001
tt1499658,"Comedy,Crime",6.9,398695,LV,actor,Jason Bateman,98.0,Horrible Bosses,,0.012146461289612701,34,2011-07-08,Horrible Bosses,35.0,117.538559,212.417601,2011,7,94.87904199999998,177.417601,5.069074314285714
tt1535109,"Biography,Drama,Thriller",7.8,387402,LT,actor,Tom Hanks,134.0,Captain Phillips,,0.013341859153475391,92,2013-10-11,Captain Phillips,55.0,107.136417,220.648184,2013,10,113.51176699999999,165.648184,3.0117851636363633
tt1549572,"Drama,Romance,Sci-Fi",7.0,85839,PT,producer,Hunter Gray,92.0,Another Earth,,0.0026530325602035524,48,2011-07-22,Another Earth,0.175,1.321194,2.102779,2011,7,0.781585,1.927779,11.015880000000001
tt1582507,"Drama,Horror,Thriller",5.6,66303,JP,actress,Elisabeth Shue,101.0,House at the End of the Street,,0.0016393855272235339,73,2012-09-21,House at the End of the Street,6.9,31.611916,44.103982,2012,9,12.492066000000001,37.203982,5.391881449275362
tt1584131,"Comedy,Crime,Romance",3.7,1071,RS,actor,Harvey Keitel,100.0,The Last Godfather,,1.7496496141977786e-05,41,2011-04-01,The Last Godfather,13.4,0.164247,0.164247,2011,4,0.0,-13.235753,-0.9877427611940299
tt1608290,Comedy,4.7,59914,SI,actor,Ben Stiller,101.0,Zoolander 2,,0.0012433289999992804,64,2016-02-12,Zoolander 2,50.0,28.848693,55.348693,2016,2,26.499999999999996,5.348692999999997,0.10697385999999995
tt1792647,Fantasy,6.8,7643,TR,director,Andrew Adamson,91.0,Cirque du Soleil: Worlds Away,,0.00022947356501610677,77,2012-12-21,Cirque du Soleil: Worlds Away,25.0,12.512862,28.012862,2012,12,15.499999999999998,3.0128619999999984,0.12051447999999994
tt1843866,"Action,Adventure,Sci-Fi",7.8,666252,RS,actor,Samuel L. Jackson,136.0,Captain America: The Winter Soldier,,0.0229452618848671,16,2014-04-04,Captain America: The Winter Soldier,170.0,259.746958,714.401889,2014,4,454.654931,544.401889,3.2023640529411765
tt1862079,"Comedy,Drama,Romance",7.0,111907,SI,actor,Mark Duplass,86.0,Safety Not Guaranteed,,0.0034587182366371807,77,2012-06-08,Safety Not Guaranteed,0.75,4.010957,4.422318,2012,6,0.4113609999999994,3.6723179999999997,4.896424
tt1869759,Drama,4.6,117,IN,actor,Mammootty,,The Train,,2.376312671565459e-06,100,1965-03-07,The Train,5.8,6.8,6.8,1965,3,0.0,1.0,0.1724137931034483
tt1878841,"Horror,Thriller",4.4,12435,BA,actor,Kevin Bacon,92.0,The Darkness,,0.00024157854238579066,98,2016-05-13,The Darkness,4.0,10.753574,10.898293,2016,5,0.14471900000000026,6.898293000000001,1.7245732500000002
tt2226178,Animation,7.0,59,IN,writer,Bob Hilgenberg,64.0,The Jungle Book,,1.8235175276041146e-06,97,2016-04-15,The Jungle Book,175.0,364.001123,962.854547,2016,4,598.853424,787.854547,4.502025982857143
tt2231461,"Action,Adventure,Sci-Fi",6.1,115891,CZ,producer,Beau Flynn,107.0,Rampage,,0.003121328197889994,90,2018-04-13,Rampage,120.0,101.028233,428.05628,2018,4,327.028047,308.05628,2.5671356666666667
tt2263520,Action,4.4,14,US,actor,Harold Dennis,87.0,Ride Along,,2.719822753036646e-07,67,2014-01-17,Ride Along,25.0,134.202565,153.7338,2014,1,19.53123500000001,128.7338,5.149352
tt2267968,"Action,Adventure,Animation",7.1,116166,UY,actor,Dustin Hoffman,95.0,Kung Fu Panda 3,,0.0036416422118469324,11,2016-01-29,Kung Fu Panda 3,140.0,143.528619,517.599142,2016,1,374.07052300000004,377.59914200000003,2.697136728571429
tt2279373,"Adventure,Animation,Comedy",6.0,43560,NL,actor,Antonio Banderas,92.0,The SpongeBob Movie: Sponge Out of Water,,0.001153981939502691,74,2015-02-06,The SpongeBob Movie: Sponge Out of Water,74.0,162.994032,311.013181,2015,2,148.01914899999997,237.01318099999997,3.202880824324324
tt2296777,"Adventure,Animation,Comedy",5.1,8030,UA,actor,Johnny Depp,86.0,Sherlock Gnomes,,0.00018081964481348985,54,2018-03-23,Sherlock Gnomes,59.0,43.242871,87.527651,2018,3,44.284780000000005,28.527651000000006,0.48351950847457636
tt2854926,Comedy,6.5,85186,US,producer,Todd Garner,100.0,Tag,,0.0024447895077291688,50,2018-06-15,Tag,28.0,54.730625,77.026186,2018,6,22.295560999999992,49.026185999999996,1.7509352142857142
tt2873282,"Action,Drama,Thriller",6.6,136738,CA,actress,Charlotte Rampling,140.0,Red Sparrow,,0.003984676324336338,52,2018-03-02,Red Sparrow,69.0,46.874505,145.951861,2018,3,99.07735600000001,76.95186100000001,1.1152443623188406
tt0448115,"Action,Adventure,Comedy",7.4,109051,CL,writer,Darren Lemke,132.0,Shazam!,,0.003563044632640186,97,2019-04-05,Shazam!,85.0,139.606856,362.899733,2019,4,223.29287700000003,277.899733,3.269408623529412
tt0478970,"Action,Adventure,Comedy",7.3,501213,PL,actor,Michael Douglas,117.0,Ant-Man,,0.01615492988162276,43,2015-07-17,Ant-Man,130.0,180.202163,518.858449,2015,7,338.6562859999999,388.85844899999995,2.991218838461538
tt0770802,"Documentary,Music",8.5,29725,RU,director,Ron Fricke,102.0,Samsara,,0.001115579896654418,18,2012-08-24,Samsara,4.0,2.672413,5.966671,2012,8,3.2942579999999997,1.9666709999999998,0.49166774999999996
tt0837563,"Horror,Mystery,Thriller",6.0,34472,LT,writer,Stephen King,101.0,Pet Sematary,,0.0009132246422988239,61,2019-04-05,Pet Sematary,21.0,54.724696,109.501146,2019,4,54.776450000000004,88.501146,4.214340285714286
tt1234721,"Action,Crime,Sci-Fi",6.2,205798,RS,actor,Gary Oldman,117.0,RoboCop,,0.0056336871983157484,96,2014-02-12,RoboCop,120.0,58.607007,242.981799,2014,2,184.37479199999999,122.981799,1.024848325
tt1259528,"Action,Crime,Drama",7.0,69648,HR,producer,Mark Canton,140.0,Den of Thieves,,0.002152616080721549,3,2018-01-19,Den of Thieves,30.0,44.947622,80.131391,2018,1,35.18376899999999,50.131390999999994,1.6710463666666664
tt1289401,"Action,Comedy,Fantasy",5.2,186788,VN,writer,Dan Aykroyd,116.0,Ghostbusters,,0.0042885670656654,4,2016-07-15,Ghostbusters,144.0,128.350574,229.008658,2016,7,100.658084,85.008658,0.5903379027777778
tt1527827,Drama,6.4,21,US,actor,Burgess Jenkins,,Hero,,5.934158733898137e-07,63,1992-10-02,Hero,42.0,19.487173,66.787173,1992,10,47.3,24.787172999999996,0.5901707857142856
tt1528100,"Action,Adventure,Drama",6.0,150858,GR,actress,Sigourney Weaver,150.0,Exodus: Gods and Kings,,0.003996496956600023,16,2014-12-12,Exodus: Gods and Kings,140.0,65.014513,268.314513,2014,12,203.29999999999998,128.31451299999998,0.9165322357142855
tt1555064,"Drama,Music",6.3,16296,HU,actress,Gwyneth Paltrow,117.0,Country Strong,,0.00045329555028564386,71,2010-12-22,Country Strong,15.0,20.218921,20.601987,2010,12,0.38306599999999946,5.601987000000001,0.37346580000000007
tt1564021,"Documentary,History",7.3,23,AU,director,Bentley Dean,79.0,Contact,,7.413283120695663e-07,52,1997-07-11,Contact,90.0,100.920329,165.9,1997,7,64.97967100000001,75.9,0.8433333333333334
tt1571724,Drama,7.2,6221,RU,director,Semih Kaplanoglu,103.0,Honey,,0.00019776643651918022,92,2003-12-05,Honey,18.0,30.272254,62.646763,2003,12,32.374509,44.646763,2.480375722222222
tt1598828,"Action,Comedy,Crime",5.3,38473,AR,actor,John Leguizamo,91.0,One for the Money,,0.0009003094579889091,59,2012-01-27,One for the Money,42.0,26.414527,36.197221,2012,1,9.782694,-5.802779000000001,-0.13816140476190478
tt1695994,Comedy,4.6,3696,HU,producer,Will Ferrell,86.0,The Virginity Hit,,7.506710798381142e-05,44,2010-09-24,The Virginity Hit,2.0,0.636706,0.636706,2010,9,0.0,-1.363294,-0.681647
tt1698641,"Comedy,Family",6.2,37325,DE,actress,Jennifer Garner,81.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",,0.0010217658805097003,44,2014-10-10,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28.0,66.954149,101.379287,2014,10,34.425138000000004,73.379287,2.6206888214285717
tt1758575,"Comedy,Drama",5.9,2810,HU,producer,J. Clarke Gallivan,108.0,Blue Like Jazz,,7.320120360810803e-05,72,2012-04-13,Blue Like Jazz,1.2,0.595018,0.595018,2012,4,0.0,-0.6049819999999999,-0.5041516666666667
tt1790886,Comedy,6.1,118678,GR,actor,Dylan McDermott,85.0,The Campaign,,0.003196391332106796,18,2012-08-10,The Campaign,95.0,86.907746,104.907746,2012,8,18.0,9.907746000000003,0.10429206315789477
tt2241691,"Comedy,Drama,Romance",5.9,1174,FR,actor,Jean-Pierre Bacri,112.0,Under the Rainbow,,3.058299396296044e-05,99,1981-07-31,Under the Rainbow,20.0,18.82649,18.82649,1981,7,0.0,-1.1735100000000003,-0.05867550000000001
tt2262227,"Adventure,Animation,Comedy",7.3,59486,NL,actor,Ron Perlman,95.0,The Book of Life,,0.0019173328683378356,35,2014-10-17,The Book of Life,50.0,50.151543,97.651543,2014,10,47.50000000000001,47.651543000000004,0.95303086
tt2265398,"Comedy,Drama,Romance",6.1,53546,ES,actress,Anna Kendrick,90.0,Drinking Buddies,,0.0014421710027889795,45,2013-08-23,Drinking Buddies,0.5,0.343706,0.4071,2013,8,0.063394,-0.09289999999999998,-0.18579999999999997
tt2275949,Drama,6.7,174,IE,actor,Andrew Bennett,87.0,Silence,,5.147352866055392e-06,42,2016-12-23,Silence,46.5,7.100177,23.726626,2016,12,16.626449,-22.773374,-0.48974997849462365
tt2324384,"Drama,War",7.0,2767,GB,writer,Tom Abrams,112.0,The Notebook,,8.551988133695908e-05,61,2004-06-25,The Notebook,30.0,81.001787,116.025023,2004,6,35.02323600000001,86.025023,2.8675007666666668
tt2752758,"Horror,Mystery,Thriller",4.1,15502,TR,actor,Sam Anderson,89.0,Devil's Due,,0.00028062830925658074,14,2014-01-17,Devil's Due,7.0,15.821461,36.146087,2014,1,20.324626000000002,29.146087,4.163726714285715
tt0427152,Comedy,5.9,91546,RU,director,Jay Roach,114.0,Dinner for Schmucks,,0.0023847962226006612,51,2010-07-30,Dinner for Schmucks,69.0,73.026337,86.796502,2010,7,13.770165000000006,17.796502000000004,0.25792031884057975
tt0443465,"Comedy,Drama,Romance",6.8,45181,GR,producer,Howard Baldwin,95.0,Before We Go,,0.0013565151303143686,52,2015-09-04,Before We Go,3.0,0.037151,0.483938,2015,9,0.446787,-2.516062,-0.8386873333333332
tt0780653,"Drama,Fantasy,Horror",5.8,97873,VE,actor,Anthony Hopkins,103.0,The Wolfman,,0.002506402323678803,91,2010-02-12,The Wolfman,150.0,62.189884,142.634358,2010,2,80.44447399999999,-7.365642000000008,-0.049104280000000056
tt0787524,"Biography,Drama",7.2,43575,SI,actor,Jeremy Irons,108.0,The Man Who Knew Infinity,,0.001385255179444346,67,2016-04-29,The Man Who Knew Infinity,10.0,3.877922,12.382122,2016,4,8.5042,2.3821220000000007,0.23821220000000007
tt0814255,"Adventure,Family,Fantasy",5.9,165108,MX,director,Chris Columbus,118.0,Percy Jackson & the Olympians: The Lightning Thief,,0.004301104742109431,17,2010-02-12,Percy Jackson & the Olympians: The Lightning Thief,95.0,88.768303,223.050874,2010,2,134.282571,128.050874,1.3479039368421053
tt1045658,"Comedy,Drama,Romance",7.7,621018,UA,actor,Robert De Niro,122.0,Silver Linings Playbook,,0.021113236080566398,59,2012-11-16,Silver Linings Playbook,21.0,132.092958,236.412453,2012,11,104.31949499999999,215.412453,10.257735857142857
tt1047540,"Comedy,Family",6.1,23711,CL,actor,Billy Crystal,105.0,Parental Guidance,,0.0006386157070020075,79,2012-12-25,Parental Guidance,25.0,77.267296,120.832383,2012,12,43.56508699999999,95.832383,3.8332953199999995
tt1068242,"Comedy,Drama,Music",5.9,43251,LT,actress,Andie MacDowell,113.0,Footloose,,0.001126699379805794,39,2011-10-14,Footloose,24.0,51.802742,62.989834,2011,10,11.187092,38.989834,1.6245764166666667
tt1375670,Comedy,6.0,210377,US,actress,Salma Hayek,102.0,Grown Ups,,0.005573261214112894,34,2010-06-25,Grown Ups,75.0,162.001186,272.22343,2010,6,110.22224400000002,197.22343,2.6296457333333336
tt1386703,"Action,Adventure,Mystery",6.3,228460,ES,actress,Kate Beckinsale,118.0,Total Recall,,0.006354927676623601,79,2012-08-03,Total Recall,125.0,58.877969,211.856088,2012,8,152.978119,86.856088,0.694848704
tt1389137,"Comedy,Drama,Family",7.1,126849,AR,actor,Matt Damon,124.0,We Bought a Zoo,,0.00397653937409028,14,2011-12-23,We Bought a Zoo,50.0,75.62455,118.729073,2011,12,43.104523,68.729073,1.37458146
tt1423894,"Comedy,Drama",7.3,23058,IL,director,Richard J. Lewis,134.0,Barney's Version,,0.0007431977486826113,86,2011-01-14,Barney's Version,30.0,7.50256,8.845575,2011,1,1.3430150000000003,-21.154425,-0.7051475
tt1478964,"Action,Comedy,Sci-Fi",6.7,93868,FR,director,Joe Cornish,88.0,Attack the Block,,0.002776848958798204,7,2011-07-29,Attack the Block,13.0,1.024175,6.459183,2011,7,5.435008,-6.540817,-0.5031397692307692
tt1727388,"Comedy,Drama",7.4,132642,HU,actress,Toni Collette,103.0,The Way Way Back,,0.004333837985554094,83,2013-07-05,The Way Way Back,5.0,21.50269,26.85381,2013,7,5.351119999999998,21.85381,4.370762
tt1788391,"Crime,Drama,Horror",6.4,32807,RS,actor,Neil Maskell,95.0,Kill List,,0.0009270568837285531,70,2012-02-03,Kill List,0.8,0.029063,0.462206,2012,2,0.433143,-0.33779400000000004,-0.4222425
tt1826727,"Comedy,Drama",7.6,47,AU,actress,Holly Brisley,84.0,Life of the Party,,1.577143973027094e-06,88,2018-05-11,Life of the Party,30.0,53.059911,65.759911,2018,5,12.700000000000003,35.759911,1.1919970333333334
tt1839642,"Drama,Mystery,Romance",6.2,4710,VE,actor,Ed Harris,92.0,The Face of Love,,0.00012893549356197422,29,2014-03-07,The Face of Love,4.0,0.385069,1.158877,2014,3,0.7738079999999999,-2.841123,-0.71028075
tt2034139,"Drama,Horror,Thriller",4.0,15124,PE,actor,David Jensen,88.0,The Last Exorcism Part II,,0.00026710778777224825,90,2013-03-01,The Last Exorcism Part II,4.0,15.179303,25.448707,2013,3,10.269403999999998,21.448707,5.36217675
tt2058673,"Action,Crime,Sport",5.3,53802,PE,writer,Rick King,114.0,Point Break,,0.0012590244966267066,100,2015-12-25,Point Break,100.0,28.782481,126.704591,2015,12,97.92210999999999,26.704590999999994,0.26704590999999994
tt2126357,"Comedy,Drama,Romance",5.8,13109,SI,actress,Jennifer Lopez,103.0,Second Act,,0.0003357047200055728,83,2018-12-21,Second Act,15.7,39.282227,63.288854,2018,12,24.006627,47.588854,3.0311371974522294
tt2245084,"Action,Adventure,Animation",7.8,371204,LT,actor,Scott Adsit,102.0,Big Hero 6,,0.012784011143996877,29,2014-11-07,Big Hero 6,165.0,222.527828,652.127828,2014,11,429.6,487.127828,2.952289866666667
tt2250912,"Action,Adventure,Sci-Fi",7.5,426302,FR,actor,Robert Downey Jr.,133.0,Spider-Man: Homecoming,,0.014116873530012519,99,2017-07-07,Spider-Man: Homecoming,175.0,334.20114,880.16635,2017,7,545.96521,705.16635,4.029522
tt2704210,Documentary,6.8,9,US,actress,Sigourney Weaver,90.0,All You Need Is Love,,2.7021615663286154e-07,59,2014-10-31,All You Need Is Love,0.3,0.0,3.565259,2014,10,3.565259,3.2652590000000004,10.884196666666668
tt0479997,"Action,Adventure,Fantasy",5.4,85777,DE,actor,Nicolas Cage,95.0,Season of the Witch,,0.00204514687654385,89,2011-01-07,Season of the Witch,40.0,24.827228,91.1266,2011,1,66.29937199999999,51.126599999999996,1.278165
tt0803096,"Action,Adventure,Fantasy",6.9,225557,AR,actor,Ben Foster,123.0,Warcraft,,0.0068717174007729516,46,2016-06-10,Warcraft,160.0,47.225655,425.522281,2016,6,378.296626,265.522281,1.65951425625
tt1273221,"Crime,Mystery,Thriller",4.3,2871,FR,actor,Jason Isaacs,118.0,London Fields,,5.45081620666612e-05,24,2018-10-26,London Fields,8.0,0.252676,0.433732,2018,10,0.181056,-7.566268,-0.9457835
tt1327709,"Crime,Horror,Mystery",4.7,944,AU,producer,Joel Kastelberg,87.0,Cyrus,,1.9589788296547062e-05,27,2010-06-18,Cyrus,7.0,7.468936,10.062896,2010,6,2.59396,3.0628960000000003,0.43755657142857146
tt1345836,"Action,Thriller",8.4,1387769,SI,actor,Gary Oldman,164.0,The Dark Knight Rises,,0.05147025957489426,11,2012-07-20,The Dark Knight Rises,275.0,448.139099,1084.439099,2012,7,636.3,809.4390989999999,2.9434149054545453
tt1506999,"Action,Drama,Thriller",5.8,78681,HU,actor,Ewan McGregor,93.0,Haywire,,0.002014919755493056,83,2012-01-20,Haywire,23.0,18.942396,36.3747,2012,1,17.432304,13.374699999999997,0.5815086956521738
tt1508675,"Comedy,Drama",7.2,18490,FR,actor,Jean-Pierre Darroussin,93.0,Le Havre,,0.0005877996160166601,29,2011-10-21,Le Havre,5.5,0.611709,13.480196,2011,10,12.868487,7.980195999999999,1.4509447272727272
tt1536044,Horror,5.7,93122,ES,producer,Jason Blum,91.0,Paranormal Activity 2,,0.002343619165790889,65,2010-10-20,Paranormal Activity 2,3.0,84.752907,177.512032,2010,10,92.75912500000001,174.512032,58.17067733333334
tt1542344,"Adventure,Biography,Drama",7.6,323949,IL,director,Danny Boyle,94.0,127 Hours,,0.010870515168471363,6,2010-11-05,127 Hours,18.0,18.33523,60.217171,2010,11,41.881941,42.217171,2.345398388888889
tt1571234,"Action,Adventure,Fantasy",6.1,70193,CZ,writer,Peter Jackson,128.0,Mortal Engines,,0.0018905298098600611,4,2018-12-14,Mortal Engines,100.0,15.95104,85.287417,2018,12,69.336377,-14.712582999999995,-0.14712582999999996
tt1606389,"Drama,Romance",6.8,173629,CZ,actor,Sam Neill,104.0,The Vow,,0.0052130401177785685,42,2012-02-10,The Vow,30.0,125.01403,197.61816,2012,2,72.60412999999998,167.61816,5.587272
tt1757772,Action,7.1,1338,RU,actress,Bhavana,126.0,Jackie,,4.194443537223624e-05,87,2016-12-02,Jackie,9.0,13.960394,36.588512,2016,12,22.628118,27.588512,3.0653902222222222
tt1778304,"Horror,Mystery,Thriller",5.8,85689,HR,producer,Jason Blum,83.0,Paranormal Activity 3,,0.0021943856703453756,51,2011-10-21,Paranormal Activity 3,5.0,104.028807,207.039844,2011,10,103.01103699999999,202.039844,40.4079688
tt1783264,Drama,6.0,6,US,actor,Justin Beecher,,Elysium,,1.589506803722715e-07,92,2013-08-09,Elysium,120.0,93.050117,286.192091,2013,8,193.141974,166.192091,1.3849340916666668
tt1819776,"Mystery,Sci-Fi,Thriller",5.4,5,US,actor,Heath Allyn,,Virus,,1.192130102792036e-07,69,1999-01-15,Virus,75.0,14.01069,30.62669,1999,1,16.616,-44.373310000000004,-0.5916441333333334
tt1825683,"Action,Adventure,Sci-Fi",7.3,516148,UA,producer,Kevin Feige,134.0,Black Panther,,0.016636309809481848,42,2018-02-16,Black Panther,200.0,700.059566,1348.258224,2018,2,648.1986579999999,1148.258224,5.74129112
tt1848871,Drama,7.2,233,US,actor,Hernan Jimenez,102.0,The Return,,7.407101705347852e-06,43,2004-02-06,The Return,15.0,0.501752,5.953886,2004,2,5.452134,-9.046114,-0.6030742666666666
tt1866249,"Biography,Comedy,Drama",7.2,39731,HR,actress,Helen Hunt,95.0,The Sessions,,0.0012630538963741438,33,2012-10-19,The Sessions,1.0,6.002451,11.495204,2012,10,5.4927529999999996,10.495204,10.495204
tt1879030,Drama,5.6,5322,FR,producer,Pascal Judelewicz,103.0,Q,,0.00013158996992419116,74,1982-11-19,Q,1.2,0.255,0.255,1982,11,0.0,-0.945,-0.7875
tt2179136,"Action,Biography,Drama",7.3,401915,ES,director,Clint Eastwood,133.0,American Sniper,,0.01295438993675825,57,2014-12-25,American Sniper,58.0,350.126372,547.326372,2014,12,197.2,489.326372,8.436661586206897
tt2584018,"Drama,Music",6.2,1371,US,actor,Cuba Gooding Jr.,94.0,Freedom,,3.7530904813899506e-05,69,2015-06-05,Freedom,14.5,0.0,0.872757,2015,6,0.872757,-13.627243,-0.9398098620689656
tt2692904,Drama,7.1,120703,RU,actor,Tom Hardy,85.0,Locke,,0.003783870839114373,37,2014-04-25,Locke,2.0,1.370646,2.08839,2014,4,0.7177439999999999,0.08838999999999997,0.044194999999999984
tt2720826,"Action,Biography,Drama",5.4,6090,IT,producer,Michael London,95.0,Birth of the Dragon,,0.00014520144652007002,34,2017-08-25,Birth of the Dragon,31.0,6.901965,7.22049,2017,8,0.31852500000000017,-23.779510000000002,-0.7670809677419356
tt0448694,"Action,Adventure,Animation",6.6,133355,ES,actor,Antonio Banderas,90.0,Puss in Boots,,0.0038860924631914486,46,2011-10-28,Puss in Boots,130.0,149.260504,554.987477,2011,10,405.72697300000004,424.987477,3.2691344384615384
tt0763831,"Comedy,Drama",5.9,36387,FR,producer,Nicolas Cage,91.0,A Thousand Words,,0.0009478904610990132,1,2012-03-09,A Thousand Words,40.0,18.450127,20.790486,2012,3,2.340359000000003,-19.209514,-0.48023784999999997
tt1083452,"Biography,Comedy,Drama",7.4,75331,UA,director,Dexter Fletcher,106.0,Eddie the Eagle,,0.002461304483419848,86,2016-02-26,Eddie the Eagle,23.0,15.789389,45.06048,2016,2,29.271091,22.06048,0.959151304347826
tt1124037,"Action,Biography,Drama",6.9,45135,RO,actor,Matthew McConaughey,139.0,Free State of Jones,,0.0013750624670654742,81,2016-06-24,Free State of Jones,50.0,20.810036,23.237252,2016,6,2.4272160000000014,-26.762748,-0.53525496
